"Exp","Site","Hole","Core","Type","Sect","A/W","Offset (cm)","Depth CSF-A (m)","Depth CSF-B (m)","Vane shear strength (kN/m^2)","Max torque angle (deg)","Penetration direction","Vane rotation rate (deg/s)","Timestamp (UTC)","Instrument","Text ID","Test No.","Comments","Prefix","Principal","Suffix","Full Lithology","Simplified Lithology","Lithology Type","Degree of Consolidation","Lithology Subtype","Expanded Core Type","Latitude (DD)","Longitude (DD)","Water Depth (mbsl)" 
350,"U1437","B",17,"F","1","W",70,116.9,116.849,61.07,10,"X","1","2014-04-12 19:53:31","AVS","SHLF5644391",60894811,"","tuffaceous","mud","","tuffaceous mud","mud","sedimentary","unconsolidated","clastic","HLAPC",31.7898516666667,139.026313333333,"2116.08"
350,"U1437","B",17,"F","2","W",26,117.96,117.831,105.124,17,"X","1","2014-04-12 19:53:31","AVS","SHLF5644421",60894801,"","tuffaceous","mud","","tuffaceous mud","mud","sedimentary","unconsolidated","clastic","HLAPC",31.7898516666667,139.026313333333,"2116.08"
350,"U1437","B",17,"F","3","W",25,119.45,119.213,51.28,14,"X","1","2014-04-12 19:53:35","AVS","SHLF5644451",60894821,"","tuffaceous","mud","","tuffaceous mud","mud","sedimentary","unconsolidated","clastic","HLAPC",31.7898516666667,139.026313333333,"2116.08"
350,"U1437","B",17,"F","4","W",60,120.71,120.381,116.312,22,"X","1","2014-04-12 19:53:35","AVS","SHLF5644481",60894831,"","tuffaceous","mud","","tuffaceous mud","mud","sedimentary","unconsolidated","clastic","HLAPC",31.7898516666667,139.026313333333,"2116.08"
350,"U1437","B",18,"F","1","W",61,121.51,121.485,75.521,15,"X","1","2014-04-12 19:53:39","AVS","SHLF5644861",60894851,"","tuffaceous","mud","","tuffaceous mud","mud","sedimentary","unconsolidated","clastic","HLAPC",31.7898516666667,139.026313333333,"2116.08"
350,"U1437","B",18,"F","2","W",31,122.71,122.636,96.965,13,"X","1","2014-04-12 19:53:39","AVS","SHLF5644891",60894841,"","tuffaceous","mud","","tuffaceous mud","mud","sedimentary","unconsolidated","clastic","HLAPC",31.7898516666667,139.026313333333,"2116.08"
350,"U1437","B",18,"F","3","W",26,124.16,124.027,100.928,24,"X","1","2014-04-12 19:53:42","AVS","SHLF5644921",60894861,"","tuffaceous","mud","","tuffaceous mud","mud","sedimentary","unconsolidated","clastic","HLAPC",31.7898516666667,139.026313333333,"2116.08"
350,"U1437","B",18,"F","4","W",7,125.09,124.919,57.573,12,"X","1","2014-04-12 19:53:42","AVS","SHLF5644951",60894871,"","tuffaceous","mud","","tuffaceous mud","mud","sedimentary","unconsolidated","clastic","HLAPC",31.7898516666667,139.026313333333,"2116.08"
350,"U1437","B",19,"F","1","W",131,126.91,126.834,78.085,12,"X","1","2014-04-12 21:18:39","AVS","SHLF5645071",60901781,"","tuffaceous","mud","with mafic ash pods","tuffaceous mud with mafic ash pods","mud","sedimentary","unconsolidated","clastic","HLAPC",31.7898516666667,139.026313333333,"2116.08"
350,"U1437","B",2,"H","1","W",36.5,5.565,5.565,28.437,16,"X","1","2014-04-11 15:53:30","AVS","SHLF5638661",60691391,"","tuffaceous","mud","","tuffaceous mud","mud","sedimentary","unconsolidated","clastic","APC",31.7898516666667,139.026313333333,"2116.08"
350,"U1437","B",2,"H","2","W",19,6.3,6.3,29.836,18,"X","1","2014-04-11 15:53:30","AVS","SHLF5638691",60691401,"","tuffaceous","mud","","tuffaceous mud","mud","sedimentary","unconsolidated","clastic","APC",31.7898516666667,139.026313333333,"2116.08"
350,"U1437","B",2,"H","3","W",119.5,8.055,8.055,31.001,23,"X","1","2014-04-11 15:53:34","AVS","SHLF5638721",60691411,"","tuffaceous","mud","with lapilli ash","tuffaceous mud with lapilli ash","mud","sedimentary","unconsolidated","clastic","APC",31.7898516666667,139.026313333333,"2116.08"
350,"U1437","B",2,"H","4","W",86,9.22,9.22,32.866,18,"X","1","2014-04-11 16:43:51","AVS","SHLF5638751",60696331,"","tuffaceous","mud","","tuffaceous mud","mud","sedimentary","unconsolidated","clastic","APC",31.7898516666667,139.026313333333,"2116.08"
350,"U1437","B",2,"H","5","W",86.5,10.725,10.725,34.264,18,"X","1","2014-04-11 16:43:52","AVS","SHLF5638781",60696341,"","tuffaceous","mud","","tuffaceous mud","mud","sedimentary","unconsolidated","clastic","APC",31.7898516666667,139.026313333333,"2116.08"
350,"U1437","B",2,"H","6","W",109,12.45,12.45,39.625,17,"X","1","2014-04-11 16:43:55","AVS","SHLF5638811",60696351,"","tuffaceous","mud","","tuffaceous mud","mud","sedimentary","unconsolidated","clastic","APC",31.7898516666667,139.026313333333,"2116.08"
350,"U1437","B",2,"H","7","W",36,13.22,13.22,50.114,17,"X","1","2014-04-11 16:43:55","AVS","SHLF5638841",60696361,"","tuffaceous","mud","","tuffaceous mud","mud","sedimentary","unconsolidated","clastic","APC",31.7898516666667,139.026313333333,"2116.08"
350,"U1437","B",2,"H","8","W",18.5,14.065,14.065,53.844,15,"X","1","2014-04-11 16:43:58","AVS","SHLF5638871",60696371,"","tuffaceous","mud","","tuffaceous mud","mud","sedimentary","unconsolidated","clastic","APC",31.7898516666667,139.026313333333,"2116.08"
350,"U1437","B",3,"H","1","W",53,15.23,15.217,38.926,17,"X","1","2014-04-11 19:09:38","AVS","SHLF5639051",60714961,"","tuffaceous","mud","","tuffaceous mud","mud","sedimentary","unconsolidated","clastic","APC",31.7898516666667,139.026313333333,"2116.08"
350,"U1437","B",3,"H","2","W",35.5,16.555,16.509,40.791,17,"X","1","2014-04-11 19:09:42","AVS","SHLF5639081",60714971,"","tuffaceous","mud","","tuffaceous mud","mud","sedimentary","unconsolidated","clastic","APC",31.7898516666667,139.026313333333,"2116.08"
350,"U1437","B",3,"H","3","W",120,18.9,18.796,45.453,15,"X","1","2014-04-11 19:09:54","AVS","SHLF5639111",60714981,"","tuffaceous","mud","with lapilli","tuffaceous mud with lapilli","mud","sedimentary","unconsolidated","clastic","APC",31.7898516666667,139.026313333333,"2116.08"
350,"U1437","B",3,"H","4","W",34,19.54,19.421,47.783,16,"X","1","2014-04-11 19:09:57","AVS","SHLF5639141",60714991,"","tuffaceous","mud","","tuffaceous mud","mud","sedimentary","unconsolidated","clastic","APC",31.7898516666667,139.026313333333,"2116.08"
350,"U1437","B",3,"H","5","W",103,21.73,21.557,54.776,15,"X","1","2014-04-11 19:10:07","AVS","SHLF5639171",60715001,"","tuffaceous","mud","","tuffaceous mud","mud","sedimentary","unconsolidated","clastic","APC",31.7898516666667,139.026313333333,"2116.08"
350,"U1437","B",3,"H","6","W",101,23.21,23.001,64.799,18,"X","1","2014-04-11 19:10:09","AVS","SHLF5639201",60715011,"","tuffaceous","mud","","tuffaceous mud","mud","sedimentary","unconsolidated","clastic","APC",31.7898516666667,139.026313333333,"2116.08"
350,"U1437","B",3,"H","7","W",13.5,23.755,23.532,57.34,17,"X","1","2014-04-11 19:10:19","AVS","SHLF5639231",60715071,"","tuffaceous","mud","","tuffaceous mud","mud","sedimentary","unconsolidated","clastic","APC",31.7898516666667,139.026313333333,"2116.08"
350,"U1437","B",4,"H","1","W",83,25.03,25.03,44.753,17,"X","1","2014-04-11 21:40:10","AVS","SHLF5639401",60732231,"","tuffaceous","mud","","tuffaceous mud","mud","sedimentary","unconsolidated","clastic","APC",31.7898516666667,139.026313333333,"2116.08"
350,"U1437","B",4,"H","2","W",61,26.31,26.31,65.032,13,"X","1","2014-04-11 21:40:10","AVS","SHLF5639431",60732241,"","tuffaceous","mud","with lapilli","tuffaceous mud with lapilli","mud","sedimentary","unconsolidated","clastic","APC",31.7898516666667,139.026313333333,"2116.08"
350,"U1437","B",4,"H","3","W",86,28.06,28.06,58.039,13,"X","1","2014-04-11 21:40:14","AVS","SHLF5639461",60732251,"","tuffaceous","mud","","tuffaceous mud","mud","sedimentary","unconsolidated","clastic","APC",31.7898516666667,139.026313333333,"2116.08"
350,"U1437","B",4,"H","4","W",46,29.16,29.16,55.009,15,"X","1","2014-04-11 21:40:14","AVS","SHLF5639491",60732261,"","tuffaceous","mud","","tuffaceous mud","mud","sedimentary","unconsolidated","clastic","APC",31.7898516666667,139.026313333333,"2116.08"
350,"U1437","B",4,"H","5","W",54,30.74,30.74,62.002,14,"X","1","2014-04-11 21:40:18","AVS","SHLF5639521",60732271,"","tuffaceous","mud","","tuffaceous mud","mud","sedimentary","unconsolidated","clastic","APC",31.7898516666667,139.026313333333,"2116.08"
350,"U1437","B",4,"H","6","W",44,32.14,32.14,51.746,14,"X","1","2014-04-11 21:40:18","AVS","SHLF5639551",60732281,"","tuffaceous","mud","","tuffaceous mud","mud","sedimentary","unconsolidated","clastic","APC",31.7898516666667,139.026313333333,"2116.08"
350,"U1437","B",5,"H","1","W",76,34.46,34.46,49.648,14,"X","1","2014-04-12 00:01:57","AVS","SHLF5639711",60746271,"","tuffaceous","mud","with mafic ash pods","tuffaceous mud with mafic ash pods","mud","sedimentary","unconsolidated","clastic","APC",31.7898516666667,139.026313333333,"2116.08"
350,"U1437","B",5,"H","2","W",67,35.87,35.87,55.942,14,"X","1","2014-04-12 00:02:02","AVS","SHLF5639741",60746281,"","tuffaceous","mud","with mafic ash pods","tuffaceous mud with mafic ash pods","mud","sedimentary","unconsolidated","clastic","APC",31.7898516666667,139.026313333333,"2116.08"
350,"U1437","B",5,"H","3","W",115,37.85,37.85,51.979,14,"X","1","2014-04-12 00:02:04","AVS","SHLF5639771",60746291,"","tuffaceous","mud","with mafic ash pods","tuffaceous mud with mafic ash pods","mud","sedimentary","unconsolidated","clastic","APC",31.7898516666667,139.026313333333,"2116.08"
350,"U1437","B",5,"H","4","W",98,39.18,39.18,44.52,17,"X","1","2014-04-12 00:02:07","AVS","SHLF5639801",60746301,"","tuffaceous","mud","with mafic ash pods","tuffaceous mud with mafic ash pods","mud","sedimentary","unconsolidated","clastic","APC",31.7898516666667,139.026313333333,"2116.08"
350,"U1437","B",5,"H","5","W",114.5,40.845,40.845,71.326,26,"X","1","2014-04-12 00:02:08","AVS","SHLF5639831",60746311,"","tuffaceous","mud","with mafic ash pods","tuffaceous mud with mafic ash pods","mud","sedimentary","unconsolidated","clastic","APC",31.7898516666667,139.026313333333,"2116.08"
350,"U1437","B",5,"H","6","W",53,41.73,41.73,41.723,13,"X","1","2014-04-12 00:02:10","AVS","SHLF5639861",60746321,"","tuffaceous","mud","","tuffaceous mud","mud","sedimentary","unconsolidated","clastic","APC",31.7898516666667,139.026313333333,"2116.08"
350,"U1437","B",5,"H","7","W",20,42.22,42.22,44.054,13,"X","1","2014-04-12 00:02:12","AVS","SHLF5639891",60746331,"","tuffaceous","mud","with bimodal ash pods","tuffaceous mud with bimodal ash pods","mud","sedimentary","unconsolidated","clastic","APC",31.7898516666667,139.026313333333,"2116.08"
350,"U1437","B",5,"H","7","W",20,42.22,42.22,44.054,13,"X","1","2014-04-12 00:02:12","AVS","SHLF5639891",60746331,"","mafic","ash","with mud","mafic ash with mud","ash","igneous","unconsolidated","extrusive","APC",31.7898516666667,139.026313333333,"2116.08"
350,"U1437","B",6,"H","1","W",83,44.03,44.004,40.791,13,"X","1","2014-04-12 01:39:39","AVS","SHLF5640091",60760701,"","tuffaceous","mud","with mafic ash pods","tuffaceous mud with mafic ash pods","mud","sedimentary","unconsolidated","clastic","APC",31.7898516666667,139.026313333333,"2116.08"
350,"U1437","B",6,"H","2","W",64.5,45.345,45.277,45.219,10,"X","1","2014-04-12 01:39:42","AVS","SHLF5640121",60760711,"","","clay","with mafic ash pods","clay with mafic ash pods","clay","sedimentary","unconsolidated","clastic","APC",31.7898516666667,139.026313333333,"2116.08"
350,"U1437","B",6,"H","3","W",111,47.31,47.18,38.693,18,"X","1","2014-04-12 01:39:44","AVS","SHLF5640151",60760721,"","tuffaceous","mud","with mafic ash pods","tuffaceous mud with mafic ash pods","mud","sedimentary","unconsolidated","clastic","APC",31.7898516666667,139.026313333333,"2116.08"
350,"U1437","B",6,"H","4","W",67,48.37,48.207,51.979,16,"X","1","2014-04-12 01:39:47","AVS","SHLF5640181",60760731,"","tuffaceous","mud","with mafic ash pods","tuffaceous mud with mafic ash pods","mud","sedimentary","unconsolidated","clastic","APC",31.7898516666667,139.026313333333,"2116.08"
350,"U1437","B",6,"H","5","W",86,50.06,49.843,59.438,15,"X","1","2014-04-12 01:39:48","AVS","SHLF5640211",60760741,"","tuffaceous","mud","with mafic ash pods","tuffaceous mud with mafic ash pods","mud","sedimentary","unconsolidated","clastic","APC",31.7898516666667,139.026313333333,"2116.08"
350,"U1437","B",6,"H","6","W",90.5,51.605,51.34,56.641,15,"X","1","2014-04-12 01:39:50","AVS","SHLF5640241",60760751,"","tuffaceous","mud","with mafic ash pods","tuffaceous mud with mafic ash pods","mud","sedimentary","unconsolidated","clastic","APC",31.7898516666667,139.026313333333,"2116.08"
350,"U1437","B",6,"H","7","W",25,52.45,52.158,63.167,12,"X","1","2014-04-12 01:39:52","AVS","SHLF5640271",60760761,"","tuffaceous","mud","with bimodal ash pods","tuffaceous mud with bimodal ash pods","mud","sedimentary","unconsolidated","clastic","APC",31.7898516666667,139.026313333333,"2116.08"
350,"U1437","B",7,"H","1","W",103,53.73,53.69,65.964,11,"X","1","2014-04-12 04:35:06","AVS","SHLF5640541",60782471,"","tuffaceous","mud","with mafic ash pods","tuffaceous mud with mafic ash pods","mud","sedimentary","unconsolidated","clastic","APC",31.7898516666667,139.026313333333,"2116.08"
350,"U1437","B",7,"H","2","W",99,55.19,55.094,55.475,12,"X","1","2014-04-12 04:35:06","AVS","SHLF5640571",60782481,"","tuffaceous","mud","with bimodal ash pods","tuffaceous mud with bimodal ash pods","mud","sedimentary","unconsolidated","clastic","APC",31.7898516666667,139.026313333333,"2116.08"
350,"U1437","B",7,"H","3","W",106,56.76,56.604,60.37,10,"X","1","2014-04-12 04:35:10","AVS","SHLF5640601",60782491,"","tuffaceous","mud","","tuffaceous mud","mud","sedimentary","unconsolidated","clastic","APC",31.7898516666667,139.026313333333,"2116.08"
350,"U1437","B",7,"H","4","W",77.5,57.735,57.541,70.859,13,"X","1","2014-04-12 04:35:10","AVS","SHLF5640631",60782501,"","tuffaceous","mud","with mafic ash pods","tuffaceous mud with mafic ash pods","mud","sedimentary","unconsolidated","clastic","APC",31.7898516666667,139.026313333333,"2116.08"
350,"U1437","B",7,"H","5","W",107,59.17,58.921,85.311,18,"X","1","2014-04-12 04:35:13","AVS","SHLF5640661",60782511,"","tuffaceous","mud","","tuffaceous mud","mud","sedimentary","unconsolidated","clastic","APC",31.7898516666667,139.026313333333,"2116.08"
350,"U1437","B",7,"H","6","W",64,60.24,59.95,66.897,24,"X","1","2014-04-12 04:35:13","AVS","SHLF5640691",60782521,"","tuffaceous","mud","with mafic ash pods","tuffaceous mud with mafic ash pods","mud","sedimentary","unconsolidated","clastic","APC",31.7898516666667,139.026313333333,"2116.08"
350,"U1437","B",7,"H","7","W",21,61.31,60.979,89.74,14,"X","1","2014-04-12 04:35:16","AVS","SHLF5640721",60782531,"","tuffaceous","mud","","tuffaceous mud","mud","sedimentary","unconsolidated","clastic","APC",31.7898516666667,139.026313333333,"2116.08"
350,"U1437","B",8,"H","1","W",69.5,62.895,62.891,49.415,9,"X","1","2014-04-12 06:34:45","AVS","SHLF5641151",60809831,"","tuffaceous","mud","","tuffaceous mud","mud","sedimentary","unconsolidated","clastic","APC",31.7898516666667,139.026313333333,"2116.08"
350,"U1437","B",8,"H","2","W",68.5,64.385,64.373,52.212,9,"X","1","2014-04-12 06:34:47","AVS","SHLF5641181",60809851,"","tuffaceous","mud","","tuffaceous mud","mud","sedimentary","unconsolidated","clastic","APC",31.7898516666667,139.026313333333,"2116.08"
350,"U1437","B",8,"H","3","W",98,66.18,66.159,69.461,13,"X","1","2014-04-12 06:35:00","AVS","SHLF5641211",60809921,"","tuffaceous","mud","with mafic ash pods","tuffaceous mud with mafic ash pods","mud","sedimentary","unconsolidated","clastic","APC",31.7898516666667,139.026313333333,"2116.08"
350,"U1437","B",8,"H","4","W",76.5,67.465,67.438,76.454,16,"X","1","2014-04-12 06:35:04","AVS","SHLF5641241",60809951,"","tuffaceous","mud","with mafic ash pods","tuffaceous mud with mafic ash pods","mud","sedimentary","unconsolidated","clastic","APC",31.7898516666667,139.026313333333,"2116.08"
350,"U1437","B",8,"H","5","W",101.5,69.215,69.179,64.799,12,"X","1","2014-04-12 06:35:16","AVS","SHLF5641271",60809981,"","tuffaceous","mud","","tuffaceous mud","mud","sedimentary","unconsolidated","clastic","APC",31.7898516666667,139.026313333333,"2116.08"
350,"U1437","B",8,"H","6","W",71,70.41,70.367,92.77,16,"X","1","2014-04-12 06:35:19","AVS","SHLF5641301",60810011,"","tuffaceous","mud","with mafic ash pods","tuffaceous mud with mafic ash pods","mud","sedimentary","unconsolidated","clastic","APC",31.7898516666667,139.026313333333,"2116.08"
350,"U1437","B",8,"H","7","W",28.5,71.185,71.138,76.687,14,"X","1","2014-04-12 06:35:28","AVS","SHLF5641331",60810051,"","tuffaceous","mud","","tuffaceous mud","mud","sedimentary","unconsolidated","clastic","APC",31.7898516666667,139.026313333333,"2116.08"
350,"U1437","B",9,"H","1","W",24,71.94,71.94,64.1,13,"X","1","2014-04-12 08:15:26","AVS","SHLF5641611",60823731,"","tuffaceous","mud","with mafic ash pods","tuffaceous mud with mafic ash pods","mud","sedimentary","unconsolidated","clastic","APC",31.7898516666667,139.026313333333,"2116.08"
350,"U1437","B",9,"H","2","W",23.5,73.435,73.435,61.303,14,"X","1","2014-04-12 08:15:29","AVS","SHLF5641641",60823741,"","tuffaceous","mud","","tuffaceous mud","mud","sedimentary","unconsolidated","clastic","APC",31.7898516666667,139.026313333333,"2116.08"
350,"U1437","B",9,"H","3","W",29,74.99,74.99,76.454,17,"X","1","2014-04-12 08:15:31","AVS","SHLF5641671",60823751,"","tuffaceous","mud","","tuffaceous mud","mud","sedimentary","unconsolidated","clastic","APC",31.7898516666667,139.026313333333,"2116.08"
350,"U1437","B",9,"H","4","W",22,76.42,76.42,76.687,14,"X","1","2014-04-12 08:15:33","AVS","SHLF5641701",60823761,"","tuffaceous","mud","with mafic ash pods","tuffaceous mud with mafic ash pods","mud","sedimentary","unconsolidated","clastic","APC",31.7898516666667,139.026313333333,"2116.08"
350,"U1437","B",9,"H","5","W",24,77.94,77.94,62.701,8,"X","1","2014-04-12 08:15:34","AVS","SHLF5641731",60823771,"","tuffaceous","mud","with mafic ash pods","tuffaceous mud with mafic ash pods","mud","sedimentary","unconsolidated","clastic","APC",31.7898516666667,139.026313333333,"2116.08"
350,"U1437","B",9,"H","6","W",13.5,79.135,79.135,71.559,9,"X","1","2014-04-12 08:15:37","AVS","SHLF5641761",60823781,"","tuffaceous","mud","","tuffaceous mud","mud","sedimentary","unconsolidated","clastic","APC",31.7898516666667,139.026313333333,"2116.08"
351,"U1438","B",1,"H","4","W",78,2.28,2.261,17.715,14,"X","1","2014-06-09 04:43:42","AVS","SHLF5778441",63479471,"","tuffaceous","mud","with radiolarians","tuffaceous mud with radiolarians","mud","sedimentary","unconsolidated","clastic","APC",27.3835183333333,134.318478333333,"4700.48"
351,"U1438","B",1,"H","5","W",69,3.69,3.659,16.316,16,"X","1","2014-06-09 05:50:54","AVS","SHLF5778471",63505041,"","","mud","with ash","mud with ash","mud","sedimentary","unconsolidated","clastic","APC",27.3835183333333,134.318478333333,"4700.48"
351,"U1438","B",1,"H","6","W",29,4.79,4.75,17.482,13,"X","1","2014-06-09 06:10:16","AVS","SHLF5778501",63512121,"","","radiolarian mud","with ash","radiolarian mud with ash","mud","sedimentary","unconsolidated","clastic","APC",27.3835183333333,134.318478333333,"4700.48"
351,"U1438","B",10,"H","1","W",114,84.34,84.34,36.362,16,"X","1","2014-06-10 06:21:02","AVS","SHLF5782921",63669121,"","","mud","","mud","mud","sedimentary","unconsolidated","clastic","APC",27.3835183333333,134.318478333333,"4700.48"
351,"U1438","B",10,"H","2","W",55,85.25,85.25,57.34,9,"X","1","2014-06-10 06:34:56","AVS","SHLF5782951",63669951,"","","mud","","mud","mud","sedimentary","unconsolidated","clastic","APC",27.3835183333333,134.318478333333,"4700.48"
